# Derived from GF 0023-2020, 通用规范汉字笔顺规范, published by PRC MOE/SCLW.
# The table reproduces the 8105 codepoints and official sequence/level.
# columns: sequence, char, codepoint, level
1016	茅	U+8305	1
1017	枉	U+6789	1
1018	林	U+6797	1
1019	枝	U+679D	1
1020	杯	U+676F	1
1021	枢	U+67A2	1
1022	柜	U+67DC	1
1023	枚	U+679A	1
1024	析	U+6790	1
1025	板	U+677F	1
1026	松	U+677E	1
1027	枪	U+67AA	1
1028	枫	U+67AB	1
1029	构	U+6784	1
1030	杭	U+676D	1
1031	杰	U+6770	1
1032	述	U+8FF0	1
1033	枕	U+6795	1
1034	丧	U+4E27	1
1035	或	U+6216	1
1036	画	U+753B	1
1037	卧	U+5367	1
1038	事	U+4E8B	1
1039	刺	U+523A	1
1040	枣	U+67A3	1
1041	雨	U+96E8	1
1042	卖	U+5356	1
1043	郁	U+90C1	1
1044	矾	U+77FE	1
1045	矿	U+77FF	1
1046	码	U+7801	1
1047	厕	U+5395	1
1048	奈	U+5948	1
1049	奔	U+5954	1
1050	奇	U+5947	1
1051	奋	U+594B	1
1052	态	U+6001	1
1053	欧	U+6B27	1
1054	殴	U+6BB4	1
1055	垄	U+5784	1
1056	妻	U+59BB	1
1057	轰	U+8F70	1
1058	顷	U+9877	1
1059	转	U+8F6C	1
1060	斩	U+65A9	1
1061	轮	U+8F6E	1
1062	软	U+8F6F	1
1063	到	U+5230	1
1064	非	U+975E	1
1065	叔	U+53D4	1
1066	歧	U+6B67	1
1067	肯	U+80AF	1
1068	齿	U+9F7F	1
1069	些	U+4E9B	1
1070	卓	U+5353	1
1071	虎	U+864E	1
1072	虏	U+864F	1
1073	肾	U+80BE	1
1074	贤	U+8D24	1
1075	尚	U+5C1A	1
1076	旺	U+65FA	1
1077	具	U+5177	1
1078	味	U+5473	1
1079	果	U+679C	1
1080	昆	U+6606	1
1081	国	U+56FD	1
1082	哎	U+54CE	1
1083	咕	U+5495	1
1084	昌	U+660C	1
1085	呵	U+5475	1
1086	畅	U+7545	1
1087	明	U+660E	1
1088	易	U+6613	1
1089	咙	U+5499	1
1090	昂	U+6602	1
1091	迪	U+8FEA	1
1092	典	U+5178	1
1093	固	U+56FA	1
1094	忠	U+5FE0	1
1095	呻	U+547B	1
1096	咒	U+5492	1
1097	咋	U+548B	1
1098	咐	U+5490	1
1099	呼	U+547C	1
1100	鸣	U+9E23	1
1101	咏	U+548F	1
1102	呢	U+5462	1
1103	咄	U+5484	1
1104	咖	U+5496	1
1105	岸	U+5CB8	1
1106	岩	U+5CA9	1
1107	帖	U+5E16	1
1108	罗	U+7F57	1
1109	帜	U+5E1C	1
1110	帕	U+5E15	1
1111	岭	U+5CAD	1
1112	凯	U+51EF	1
1113	败	U+8D25	1
1114	账	U+8D26	1
1115	贩	U+8D29	1
1116	贬	U+8D2C	1
1117	购	U+8D2D	1
1118	贮	U+8D2E	1
1119	图	U+56FE	1
1120	钓	U+9493	1
1121	制	U+5236	1
1122	知	U+77E5	1
1123	迭	U+8FED	1
1124	氛	U+6C1B	1
1125	垂	U+5782	1
1126	牧	U+7267	1
1127	物	U+7269	1
1128	乖	U+4E56	1
1129	刮	U+522E	1
1130	秆	U+79C6	1
1131	和	U+548C	1
1132	季	U+5B63	1
1133	委	U+59D4	1
1134	秉	U+79C9	1
1135	佳	U+4F73	1
1136	侍	U+4F8D	1
1137	岳	U+5CB3	1
1138	供	U+4F9B	1
1139	使	U+4F7F	1
1140	例	U+4F8B	1
1141	侠	U+4FA0	1
1142	侥	U+4FA5	1
1143	版	U+7248	1
1144	侄	U+4F84	1
1145	侦	U+4FA6	1
1146	侣	U+4FA3	1
1147	侧	U+4FA7	1
1148	凭	U+51ED	1
1149	侨	U+4FA8	1
1150	佩	U+4F69	1
1151	货	U+8D27	1
1152	侈	U+4F88	1
1153	依	U+4F9D	1
1154	卑	U+5351	1
1155	的	U+7684	1
1156	迫	U+8FEB	1
1157	质	U+8D28	1
1158	欣	U+6B23	1
1159	征	U+5F81	1
1160	往	U+5F80	1
1161	爬	U+722C	1
1162	彼	U+5F7C	1
1163	径	U+5F84	1
1164	所	U+6240	1
1165	舍	U+820D	1
1166	金	U+91D1	1
1167	刹	U+5239	1
1168	命	U+547D	1
1169	肴	U+80B4	1
1170	斧	U+65A7	1
1171	爸	U+7238	1
1172	采	U+91C7	1
1173	觅	U+89C5	1
1174	受	U+53D7	1
1175	乳	U+4E73	1
1176	贪	U+8D2A	1
1177	念	U+5FF5	1
1178	贫	U+8D2B	1
1179	忿	U+5FFF	1
1180	肤	U+80A4	1
1181	肺	U+80BA	1
1182	肢	U+80A2	1
1183	肿	U+80BF	1
1184	胀	U+80C0	1
1185	朋	U+670B	1
1186	股	U+80A1	1
1187	肮	U+80AE	1
1188	肪	U+80AA	1
1189	肥	U+80A5	1
1190	服	U+670D	1
1191	胁	U+80C1	1
1192	周	U+5468	1
1193	昏	U+660F	1
1194	鱼	U+9C7C	1
1195	兔	U+5154	1
1196	狐	U+72D0	1
1197	忽	U+5FFD	1
1198	狗	U+72D7	1
1199	狞	U+72DE	1
1200	备	U+5907	1
1201	饰	U+9970	1
1202	饱	U+9971	1
1203	饲	U+9972	1
1204	变	U+53D8	1
1205	京	U+4EAC	1
1206	享	U+4EAB	1
1207	庞	U+5E9E	1
1208	店	U+5E97	1
1209	夜	U+591C	1
1210	庙	U+5E99	1
1211	府	U+5E9C	1
1212	底	U+5E95	1
1213	疟	U+759F	1
1214	疙	U+7599	1
1215	疚	U+759A	1
1216	剂	U+5242	1
1217	卒	U+5352	1
1218	郊	U+90CA	1
1219	庚	U+5E9A	1
1220	废	U+5E9F	1
1221	净	U+51C0	1
1222	盲	U+76F2	1
1223	放	U+653E	1
1224	刻	U+523B	1
1225	育	U+80B2	1
1226	氓	U+6C13	1
1227	闸	U+95F8	1
1228	闹	U+95F9	1
1229	郑	U+90D1	1
1230	券	U+5238	1
1231	卷	U+5377	1
1232	单	U+5355	1
1233	炬	U+70AC	1
1234	炒	U+7092	1
1235	炊	U+708A	1
1236	炕	U+7095	1
1237	炎	U+708E	1
1238	炉	U+7089	1
1239	沫	U+6CAB	1
1240	浅	U+6D45	1
1241	法	U+6CD5	1
1242	泄	U+6CC4	1
1243	沽	U+6CBD	1
1244	河	U+6CB3	1
1245	沾	U+6CBE	1
1246	泪	U+6CEA	1
1247	沮	U+6CAE	1
1248	油	U+6CB9	1
1249	泊	U+6CCA	1
1250	沿	U+6CBF	1
1251	泡	U+6CE1	1
1252	注	U+6CE8	1
1253	泣	U+6CE3	1
1254	泞	U+6CDE	1
1255	泻	U+6CFB	1
1256	泌	U+6CCC	1
1257	泳	U+6CF3	1
1258	泥	U+6CE5	1
1259	沸	U+6CB8	1
1260	沼	U+6CBC	1
1261	波	U+6CE2	1
1262	泼	U+6CFC	1
1263	泽	U+6CFD	1
1264	治	U+6CBB	1
1265	怔	U+6014	1
1266	怯	U+602F	1
1267	怖	U+6016	1
1268	性	U+6027	1
1269	怕	U+6015	1
1270	怜	U+601C	1
1271	怪	U+602A	1
1272	怡	U+6021	1
1273	学	U+5B66	1
1274	宝	U+5B9D	1
1275	宗	U+5B97	1
1276	定	U+5B9A	1
1277	宠	U+5BA0	1
1278	宜	U+5B9C	1
1279	审	U+5BA1	1
1280	宙	U+5B99	1
1281	官	U+5B98	1
1282	空	U+7A7A	1
1283	帘	U+5E18	1
1284	宛	U+5B9B	1
1285	实	U+5B9E	1
1286	试	U+8BD5	1
1287	郎	U+90CE	1
1288	诗	U+8BD7	1
1289	肩	U+80A9	1
1290	房	U+623F	1
1291	诚	U+8BDA	1
1292	衬	U+886C	1
1293	衫	U+886B	1
1294	视	U+89C6	1
1295	祈	U+7948	1
1296	话	U+8BDD	1
1297	诞	U+8BDE	1
1298	诡	U+8BE1	1
1299	询	U+8BE2	1
1300	该	U+8BE5	1
1301	详	U+8BE6	1
1302	建	U+5EFA	1
1303	肃	U+8083	1
1304	录	U+5F55	1
1305	隶	U+96B6	1
1306	帚	U+5E1A	1
1307	屉	U+5C49	1
1308	居	U+5C45	1
1309	届	U+5C4A	1
1310	刷	U+5237	1
1311	屈	U+5C48	1
1312	弧	U+5F27	1
1313	弥	U+5F25	1
1314	弦	U+5F26	1
1315	承	U+627F	1
1316	孟	U+5B5F	1
1317	陋	U+964B	1
1318	陌	U+964C	1
1319	孤	U+5B64	1
1320	陕	U+9655	1
1321	降	U+964D	1
1322	函	U+51FD	1
1323	限	U+9650	1
1324	妹	U+59B9	1
1325	姑	U+59D1	1
1326	姐	U+59D0	1
1327	姓	U+59D3	1
1328	妮	U+59AE	1
1329	始	U+59CB	1
1330	姆	U+59C6	1
1331	迢	U+8FE2	1
1332	驾	U+9A7E	1
1333	叁	U+53C1	1
1334	参	U+53C2	1
1335	艰	U+8270	1
1336	线	U+7EBF	1
1337	练	U+7EC3	1
1338	组	U+7EC4	1
1339	绅	U+7EC5	1
1340	细	U+7EC6	1
1341	驶	U+9A76	1
1342	织	U+7EC7	1
1343	驹	U+9A79	1
1344	终	U+7EC8	1
1345	驻	U+9A7B	1
1346	绊	U+7ECA	1
1347	驼	U+9A7C	1
1348	绍	U+7ECD	1
1349	绎	U+7ECE	1
1350	经	U+7ECF	1
1351	贯	U+8D2F	1
1352	契	U+5951	1
1353	贰	U+8D30	1
1354	奏	U+594F	1
1355	春	U+6625	1
1356	帮	U+5E2E	1
1357	玷	U+73B7	1
1358	珍	U+73CD	1
1359	玲	U+73B2	1
1360	珊	U+73CA	1
1361	玻	U+73BB	1
1362	毒	U+6BD2	1
1363	型	U+578B	1
1364	拭	U+62ED	1
1365	挂	U+6302	1
1366	封	U+5C01	1
1367	持	U+6301	1
1368	拷	U+62F7	1
1369	拱	U+62F1	1
1370	项	U+9879	1
1371	垮	U+57AE	1
1372	挎	U+630E	1
1373	城	U+57CE	1
1374	挟	U+631F	1
1375	挠	U+6320	1
1376	政	U+653F	1
1377	赴	U+8D74	1
1378	赵	U+8D75	1
1379	挡	U+6321	1
1380	拽	U+62FD	1
1381	哉	U+54C9	1
1382	挺	U+633A	1
1383	括	U+62EC	1
1384	垢	U+57A2	1
1385	拴	U+62F4	1
1386	拾	U+62FE	1
1387	挑	U+6311	1
1388	垛	U+579B	1
1389	指	U+6307	1
1390	垫	U+57AB	1
1391	挣	U+6323	1
1392	挤	U+6324	1
1393	拼	U+62FC	1
1394	挖	U+6316	1
1395	按	U+6309	1
1396	挥	U+6325	1
1397	挪	U+632A	1
1398	拯	U+62EF	1
1399	某	U+67D0	1
1400	甚	U+751A	1
1401	荆	U+8346	1
1402	茸	U+8338	1
1403	革	U+9769	1
1404	茬	U+832C	1
1405	荐	U+8350	1
1406	巷	U+5DF7	1
1407	带	U+5E26	1
1408	草	U+8349	1
1409	茧	U+8327	1
1410	茵	U+8335	1
1411	茶	U+8336	1
1412	荒	U+8352	1
1413	茫	U+832B	1
1414	荡	U+8361	1
1415	荣	U+8363	1
1416	荤	U+8364	1
1417	荧	U+8367	1
1418	故	U+6545	1
1419	胡	U+80E1	1
1420	荫	U+836B	1
1421	荔	U+8354	1
1422	南	U+5357	1
1423	药	U+836F	1
1424	标	U+6807	1
1425	栈	U+6808	1
1426	柑	U+67D1	1
1427	枯	U+67AF	1
1428	柄	U+67C4	1
1429	栋	U+680B	1
1430	相	U+76F8	1
1431	查	U+67E5	1
1432	柏	U+67CF	1
1433	栅	U+6805	1
1434	柳	U+67F3	1
1435	柱	U+67F1	1
1436	柿	U+67FF	1
1437	栏	U+680F	1
1438	柠	U+67E0	1
1439	树	U+6811	1
1440	勃	U+52C3	1
1441	要	U+8981	1
1442	柬	U+67EC	1
1443	咸	U+54B8	1
1444	威	U+5A01	1
1445	歪	U+6B6A	1
1446	研	U+7814	1
1447	砖	U+7816	1
1448	厘	U+5398	1
1449	厚	U+539A	1
1450	砌	U+780C	1
1451	砂	U+7802	1
1452	泵	U+6CF5	1
1453	砚	U+781A	1
1454	砍	U+780D	1
1455	面	U+9762	1
1456	耐	U+8010	1
1457	耍	U+800D	1
1458	牵	U+7275	1
1459	鸥	U+9E25	1
1460	残	U+6B8B	1
1461	殃	U+6B83	1
1462	轴	U+8F74	1
1463	轻	U+8F7B	1
1464	鸦	U+9E26	1
1465	皆	U+7686	1
1466	韭	U+97ED	1
1467	背	U+80CC	1
1468	战	U+6218	1
1469	点	U+70B9	1
1470	虐	U+8650	1
1471	临	U+4E34	1
1472	览	U+89C8	1
1473	竖	U+7AD6	1
1474	省	U+7701	1
1475	削	U+524A	1
1476	尝	U+5C1D	1
1477	昧	U+6627	1
1478	盹	U+76F9	1
1479	是	U+662F	1
1480	盼	U+76FC	1
1481	眨	U+7728	1
1482	哇	U+54C7	1
1483	哄	U+54C4	1
1484	哑	U+54D1	1
1485	显	U+663E	1
1486	冒	U+5192	1
1487	映	U+6620	1
1488	星	U+661F	1
1489	昨	U+6628	1
1490	咧	U+54A7	1
1491	昭	U+662D	1
1492	畏	U+754F	1
1493	趴	U+8DB4	1
1494	胃	U+80C3	1
1495	贵	U+8D35	1
1496	界	U+754C	1
1497	虹	U+8679	1
1498	虾	U+867E	1
1499	蚁	U+8681	1
1500	思	U+601D	1
1501	蚂	U+8682	1
1502	虽	U+867D	1
1503	品	U+54C1	1
1504	咽	U+54BD	1
1505	骂	U+9A82	1
1506	勋	U+52CB	1
1507	哗	U+54D7	1
1508	咱	U+54B1	1
1509	响	U+54CD	1
1510	哈	U+54C8	1
1511	哆	U+54C6	1
1512	咬	U+54AC	1
1513	咳	U+54B3	1
1514	咪	U+54AA	1
1515	哪	U+54EA	1
1516	哟	U+54DF	1
1517	炭	U+70AD	1
1518	峡	U+5CE1	1
1519	罚	U+7F5A	1
1520	贱	U+8D31	1
1521	贴	U+8D34	1
1522	贻	U+8D3B	1
1523	骨	U+9AA8	1
1524	幽	U+5E7D	1
1525	钙	U+9499	1
1526	钝	U+949D	1
1527	钞	U+949E	1
1528	钟	U+949F	1
1529	钢	U+94A2	1
1530	钠	U+94A0	1
1531	钥	U+94A5	1
1532	钦	U+94A6	1
1533	钧	U+94A7	1
1534	钩	U+94A9	1
1535	钮	U+94AE	1
1536	卸	U+5378	1
1537	缸	U+7F38	1
1538	拜	U+62DC	1
1539	看	U+770B	1
1540	矩	U+77E9	1
1541	毡	U+6BE1	1
1542	氢	U+6C22	1
1543	怎	U+600E	1
1544	牲	U+7272	1
1545	选	U+9009	1
1546	适	U+9002	1
1547	秒	U+79D2	1
1548	香	U+9999	1
1549	种	U+79CD	1
1550	秋	U+79CB	1
1551	科	U+79D1	1
1552	重	U+91CD	1
1553	复	U+590D	1
1554	竿	U+7AFF	1
1555	段	U+6BB5	1
1556	便	U+4FBF	1
1557	俩	U+4FE9	1
1558	贷	U+8D37	1
1559	顺	U+987A	1
1560	修	U+4FEE	1
1561	俏	U+4FCF	1
1562	保	U+4FDD	1
1563	促	U+4FC3	1
1564	俄	U+4FC4	1
1565	俐	U+4FD0	1
1566	侮	U+4FAE	1
1567	俭	U+4FED	1
1568	俗	U+4FD7	1
1569	俘	U+4FD8	1
1570	信	U+4FE1	1
1571	皇	U+7687	1
1572	泉	U+6CC9	1
1573	鬼	U+9B3C	1
1574	侵	U+4FB5	1
1575	禹	U+79B9	1
1576	侯	U+4FAF	1
1577	追	U+8FFD	1
1578	俊	U+4FCA	1
1579	盾	U+76FE	1
1580	待	U+5F85	1
1581	徊	U+5F8A	1
1582	衍	U+884D	1
1583	律	U+5F8B	1
1584	很	U+5F88	1
1585	须	U+987B	1
1586	叙	U+53D9	1
1587	剑	U+5251	1
1588	逃	U+9003	1
1589	食	U+98DF	1
1590	盆	U+76C6	1
1591	胚	U+80DA	1
1592	胧	U+80E7	1
1593	胆	U+80C6	1
1594	胜	U+80DC	1
1595	胞	U+80DE	1
1596	胖	U+80D6	1
1597	脉	U+8109	1
1598	胎	U+80CE	1
1599	勉	U+52C9	1
1600	狭	U+72ED	1
1601	狮	U+72EE	1
1602	独	U+72EC	1
1603	狰	U+72F0	1
1604	狡	U+72E1	1
1605	狱	U+72F1	1
1606	狠	U+72E0	1
1607	贸	U+8D38	1
1608	怨	U+6028	1
1609	急	U+6025	1
1610	饵	U+9975	1
1611	饶	U+9976	1
1612	蚀	U+8680	1
1613	饺	U+997A	1
1614	饼	U+997C	1
1615	峦	U+5CE6	1
1616	弯	U+5F2F	1
1617	将	U+5C06	1
1618	奖	U+5956	1
1619	哀	U+54C0	1
1620	亭	U+4EAD	1
1621	亮	U+4EAE	1
1622	度	U+5EA6	1
1623	迹	U+8FF9	1
1624	庭	U+5EAD	1
1625	疮	U+75AE	1
1626	疯	U+75AF	1
1627	疫	U+75AB	1
1628	疤	U+75A4	1
1629	咨	U+54A8	1
1630	姿	U+59FF	1
1631	亲	U+4EB2	1
1632	音	U+97F3	1
1633	帝	U+5E1D	1
1634	施	U+65BD	1
1635	闺	U+95FA	1
1636	闻	U+95FB	1
1637	闽	U+95FD	1
1638	阀	U+9600	1
1639	阁	U+9601	1
1640	差	U+5DEE	1
1641	养	U+517B	1
1642	美	U+7F8E	1
1643	姜	U+59DC	1
1644	叛	U+53DB	1
1645	送	U+9001	1
1646	类	U+7C7B	1
1647	迷	U+8FF7	1
1648	籽	U+7C7D	1
1649	娄	U+5A04	1
1650	前	U+524D	1
1651	首	U+9996	1
1652	逆	U+9006	1
1653	兹	U+5179	1
1654	总	U+603B	1
1655	炼	U+70BC	1
1656	炸	U+70B8	1
1657	烁	U+70C1	1
1658	炮	U+70AE	1
1659	炫	U+70AB	1
1660	烂	U+70C2	1
1661	剃	U+5243	1
1662	洼	U+6D3C	1
1663	洁	U+6D01	1
1664	洪	U+6D2A	1
1665	洒	U+6D12	1
1666	柒	U+67D2	1
1667	浇	U+6D47	1
1668	浊	U+6D4A	1
1669	洞	U+6D1E	1
1670	测	U+6D4B	1
1671	洗	U+6D17	1
1672	活	U+6D3B	1
1673	派	U+6D3E	1
1674	洽	U+6D3D	1
1675	染	U+67D3	1
1676	洛	U+6D1B	1
1677	浏	U+6D4F	1
1678	济	U+6D4E	1
1679	洋	U+6D0B	1
1680	洲	U+6D32	1
1681	浑	U+6D51	1
1682	浓	U+6D53	1
1683	津	U+6D25	1
1684	恃	U+6043	1
1685	恒	U+6052	1
1686	恢	U+6062	1
1687	恍	U+604D	1
1688	恬	U+606C	1
1689	恤	U+6064	1
1690	恰	U+6070	1
1691	恼	U+607C	1
1692	恨	U+6068	1
1693	举	U+4E3E	1
1694	觉	U+89C9	1
1695	宣	U+5BA3	1
1696	宦	U+5BA6	1
1697	室	U+5BA4	1
1698	宫	U+5BAB	1
1699	宪	U+5BAA	1
1700	突	U+7A81	1
1701	穿	U+7A7F	1
1702	窃	U+7A83	1
1703	客	U+5BA2	1
1704	诫	U+8BEB	1
1705	冠	U+51A0	1
1706	诬	U+8BEC	1
1707	语	U+8BED	1
1708	扁	U+6241	1
1709	袄	U+8884	1
1710	祖	U+7956	1
1711	神	U+795E	1
1712	祝	U+795D	1
1713	祠	U+7960	1
1714	误	U+8BEF	1
1715	诱	U+8BF1	1
1716	诲	U+8BF2	1
1717	说	U+8BF4	1
1718	诵	U+8BF5	1
1719	垦	U+57A6	1
1720	退	U+9000	1
1721	既	U+65E2	1
1722	屋	U+5C4B	1
1723	昼	U+663C	1
1724	屏	U+5C4F	1
1725	屎	U+5C4E	1
1726	费	U+8D39	1
1727	陡	U+9661	1
1728	逊	U+900A	1
1729	眉	U+7709	1
1730	孩	U+5B69	1
1731	陨	U+9668	1
1732	除	U+9664	1
1733	险	U+9669	1
1734	院	U+9662	1
1735	娃	U+5A03	1
1736	姥	U+59E5	1
1737	姨	U+59E8	1
1738	姻	U+59FB	1
1739	娇	U+5A07	1
1740	姚	U+59DA	1
1741	娜	U+5A1C	1
1742	怒	U+6012	1
1743	架	U+67B6	1
1744	贺	U+8D3A	1
1745	盈	U+76C8	1
1746	勇	U+52C7	1
1747	怠	U+6020	1
1748	癸	U+7678	1
1749	蚤	U+86A4	1
1750	柔	U+67D4	1
1751	垒	U+5792	1
1752	绑	U+7ED1	1
1753	绒	U+7ED2	1
1754	结	U+7ED3	1
1755	绕	U+7ED5	1
1756	骄	U+9A84	1
1757	绘	U+7ED8	1
1758	给	U+7ED9	1
1759	绚	U+7EDA	1
1760	骆	U+9A86	1
1761	络	U+7EDC	1
1762	绝	U+7EDD	1
1763	绞	U+7EDE	1
1764	骇	U+9A87	1
1765	统	U+7EDF	1
1766	耕	U+8015	1
1767	耘	U+8018	1
1768	耗	U+8017	1
1769	耙	U+8019	1
1770	艳	U+8273	1
1771	泰	U+6CF0	1
1772	秦	U+79E6	1
1773	珠	U+73E0	1
1774	班	U+73ED	1
1775	素	U+7D20	1
1776	匿	U+533F	1
1777	蚕	U+8695	1
1778	顽	U+987D	1
1779	盏	U+76CF	1
1780	匪	U+532A	1
1781	捞	U+635E	1
1782	栽	U+683D	1
1783	捕	U+6355	1
1784	埂	U+57C2	1
1785	捂	U+6342	1
1786	振	U+632F	1
1787	载	U+8F7D	1
1788	赶	U+8D76	1
1789	起	U+8D77	1
1790	盐	U+76D0	1
1791	捎	U+634E	1
1792	捍	U+634D	1
1793	捏	U+634F	1
1794	埋	U+57CB	1
1795	捉	U+6349	1
1796	捆	U+6346	1
1797	捐	U+6350	1
1798	损	U+635F	1
1799	袁	U+8881	1
1800	捌	U+634C	1
1801	都	U+90FD	1
1802	哲	U+54F2	1
1803	逝	U+901D	1
1804	捡	U+6361	1
1805	挫	U+632B	1
1806	换	U+6362	1
1807	挽	U+633D	1
1808	挚	U+631A	1
1809	热	U+70ED	1
1810	恐	U+6050	1
1811	捣	U+6363	1
1812	壶	U+58F6	1
1813	捅	U+6345	1
1814	埃	U+57C3	1
1815	挨	U+6328	1
1816	耻	U+803B	1
1817	耿	U+803F	1
1818	耽	U+803D	1
1819	聂	U+8042	1
1820	恭	U+606D	1
1821	莽	U+83BD	1
1822	莱	U+83B1	1
1823	莲	U+83B2	1
1824	莫	U+83AB	1
1825	莉	U+8389	1
1826	荷	U+8377	1
1827	获	U+83B7	1
1828	晋	U+664B	1
1829	恶	U+6076	1
1830	莹	U+83B9	1
1831	莺	U+83BA	1
1832	真	U+771F	1
1833	框	U+6846	1
1834	梆	U+6886	1
1835	桂	U+6842	1
1836	桔	U+6854	1
1837	栖	U+6816	1
1838	档	U+6863	1
1839	桐	U+6850	1
1840	株	U+682A	1
1841	桥	U+6865	1
1842	桦	U+6866	1
1843	栓	U+6813	1
1844	桃	U+6843	1
1845	格	U+683C	1
1846	桩	U+6869	1
1847	校	U+6821	1
1848	核	U+6838	1
1849	样	U+6837	1
1850	根	U+6839	1
1851	索	U+7D22	1
1852	哥	U+54E5	1
1853	速	U+901F	1
1854	逗	U+9017	1
1855	栗	U+6817	1
1856	贾	U+8D3E	1
1857	酌	U+914C	1
1858	配	U+914D	1
1859	翅	U+7FC5	1
1860	辱	U+8FB1	1
1861	唇	U+5507	1
1862	夏	U+590F	1
1863	砸	U+7838	1
1864	砰	U+7830	1
1865	砾	U+783E	1
1866	础	U+7840	1
1867	破	U+7834	1
1868	原	U+539F	1
1869	套	U+5957	1
1870	逐	U+9010	1
1871	烈	U+70C8	1
1872	殊	U+6B8A	1
1873	殉	U+6B89	1
1874	顾	U+987E	1
1875	轿	U+8F7F	1
1876	较	U+8F83	1
1877	顿	U+987F	1
1878	毙	U+6BD9	1
1879	致	U+81F4	1
1880	柴	U+67F4	1
1881	桌	U+684C	1
1882	虑	U+8651	1
1883	监	U+76D1	1
1884	紧	U+7D27	1
1885	党	U+515A	1
1886	逞	U+901E	1
1887	晒	U+6652	1
1888	眠	U+7720	1
1889	晓	U+6653	1
1890	哮	U+54EE	1
1891	唠	U+5520	1
1892	鸭	U+9E2D	1
1893	晃	U+6643	1
1894	哺	U+54FA	1
1895	晌	U+664C	1
1896	剔	U+5254	1
1897	晕	U+6655	1
1898	蚌	U+868C	1
1899	畔	U+7554	1
1900	蚣	U+86A3	1
1901	蚊	U+868A	1
1902	蚪	U+86AA	1
1903	蚓	U+8693	1
1904	哨	U+54E8	1
1905	哩	U+54E9	1
1906	圃	U+5703	1
1907	哭	U+54ED	1
1908	哦	U+54E6	1
1909	恩	U+6069	1
1910	鸯	U+9E2F	1
1911	唤	U+5524	1
1912	唁	U+5501	1
1913	哼	U+54FC	1
1914	唧	U+5527	1
1915	啊	U+554A	1
1916	唉	U+5509	1
1917	唆	U+5506	1
1918	罢	U+7F62	1
1919	峭	U+5CED	1
1920	峨	U+5CE8	1
1921	峰	U+5CF0	1
1922	圆	U+5706	1
1923	峻	U+5CFB	1
1924	贼	U+8D3C	1
1925	贿	U+8D3F	1
1926	赂	U+8D42	1
1927	赃	U+8D43	1
1928	钱	U+94B1	1
1929	钳	U+94B3	1
1930	钻	U+94BB	1
1931	钾	U+94BE	1
1932	铁	U+94C1	1
1933	铃	U+94C3	1
1934	铅	U+94C5	1
1935	缺	U+7F3A	1
1936	氧	U+6C27	1
1937	氨	U+6C28	1
1938	特	U+7279	1
1939	牺	U+727A	1
1940	造	U+9020	1
1941	乘	U+4E58	1
1942	敌	U+654C	1
1943	秤	U+79E4	1
1944	租	U+79DF	1
1945	积	U+79EF	1
1946	秧	U+79E7	1
1947	秩	U+79E9	1
1948	称	U+79F0	1
1949	秘	U+79D8	1
1950	透	U+900F	1
1951	笔	U+7B14	1
1952	笑	U+7B11	1
1953	笋	U+7B0B	1
1954	债	U+503A	1
1955	借	U+501F	1
1956	值	U+503C	1
1957	倚	U+501A	1
1958	俺	U+4FFA	1
1959	倾	U+503E	1
1960	倒	U+5012	1
1961	倘	U+5018	1
1962	俱	U+4FF1	1
1963	倡	U+5021	1
1964	候	U+5019	1
1965	赁	U+8D41	1
1966	俯	U+4FEF	1
1967	倍	U+500D	1
1968	倦	U+5026	1
1969	健	U+5065	1
1970	臭	U+81ED	1
1971	射	U+5C04	1
1972	躬	U+8EAC	1
1973	息	U+606F	1
1974	倔	U+5014	1
1975	徒	U+5F92	1
1976	徐	U+5F90	1
1977	殷	U+6BB7	1
1978	舰	U+8230	1
1979	舱	U+8231	1
1980	般	U+822C	1
1981	航	U+822A	1
1982	途	U+9014	1
1983	拿	U+62FF	1
1984	耸	U+8038	1
1985	爹	U+7239	1
1986	舀	U+8200	1
1987	爱	U+7231	1
1988	豺	U+8C7A	1
1989	豹	U+8C79	1
1990	颁	U+9881	1
1991	颂	U+9882	1
1992	翁	U+7FC1	1
1993	胰	U+80F0	1
1994	脆	U+8106	1
1995	脂	U+8102	1
1996	胸	U+80F8	1
1997	胳	U+80F3	1
1998	脏	U+810F	1
1999	脐	U+8110	1
2000	胶	U+80F6	1
2001	脑	U+8111	1
2002	脓	U+8113	1
2003	逛	U+901B	1
2004	狸	U+72F8	1
2005	狼	U+72FC	1
2006	卿	U+537F	1
2007	逢	U+9022	1
2008	鸵	U+9E35	1
2009	留	U+7559	1
2010	鸳	U+9E33	1
2011	皱	U+76B1	1
2012	饿	U+997F	1
2013	馁	U+9981	1
2014	凌	U+51CC	1
2015	凄	U+51C4	1
2016	恋	U+604B	1
2017	桨	U+6868	1
2018	浆	U+6D46	1
2019	衰	U+8870	1
2020	衷	U+8877	1
2021	高	U+9AD8	1
2022	郭	U+90ED	1
2023	席	U+5E2D	1
2024	准	U+51C6	1
2025	座	U+5EA7	1
2026	症	U+75C7	1
2027	病	U+75C5	1
2028	疾	U+75BE	1
2029	斋	U+658B	1
2030	疹	U+75B9	1
2031	疼	U+75BC	1
2032	疲	U+75B2	1
2033	脊	U+810A	1
2034	效	U+6548	1
2035	离	U+79BB	1
2036	紊	U+7D0A	1
2037	唐	U+5510	1
2038	瓷	U+74F7	1
2039	资	U+8D44	1
